145,514,0,alto4-6,alto4-6,12,0,1,0,9,8,192.168.1.39,,90
146,514,0,cello1-4,cello1-4,13,0,1,0,10,4,192.168.1.40,,90
147,514,0,cello1-5,cello1-5,13,0,1,0,10,4,192.168.1.40,,90
148,514,0,cello1-6,cello1-6,13,0,1,0,10,4,192.168.1.40,,90
149,514,0,cello2-4,cello2-4,14,0,1,0,10,4,192.168.1.41,,90
150,514,0,cello2-5,cello2-5,14,0,1,0,10,4,192.168.1.41,,90
151,515,0,cello2-6,cello2-6,14,0,1,0,10,4,192.168.1.41,,90
152,515,0,cello3-4,cello3-4,15,0,1,0,10,4,192.168.1.42,,90
153,515,0,cello3-5,cello3-5,15,0,1,0,10,4,192.168.1.42,,90
154,515,0,cello3-6,cello3-6,15,0,1,0,10,4,192.168.1.42,,90
155,515,0,cello4-4,cello4-4,16,0,1,0,10,4,192.168.1.43,,90
156,515,0,cello4-5,cello4-5,16,0,1,0,10,4,192.168.1.43,,90
157,515,0,cello4-5,cello4-5,16,0,1,0,10,4,192.168.1.43,,90
